"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1887015462422372861","Wed Feb 05 05:48:39 +0000 2025","6","halo @kring_pajak apakah coretax sedang perbaikan? karena di fitur pajak keluaran ini tanda pensil dan pdf nya hilang. https://t.co/fXja0fK1jg","1887015462422372861","https://pbs.twimg.com/media/GjAGd0ea4AMjwJh.png","","in","Ontario, Canada","0","5","0","https://x.com/jejeadora/status/1887015462422372861","1477136029500919809","jejeadora"
"1884976369102414013","Thu Jan 30 14:59:24 +0000 2025","3","Prefrontal Cortex penggagas dan pembuat Coretax perlu digelembungkan.","1884979734553211021","","glrhn","in","Between those li(n)es.","0","0","1","https://x.com/glrhn/status/1884979734553211021","129059811","glrhn"
"1886610159377768450","Tue Feb 04 02:58:19 +0000 2025","17","Berikut ini tata cara pembuatannya bukti potong melalui Coretax DJP melalui menu ebupot. #KawanPajak untuk informasi lebih lanjut silakan hubungi Kring Pajak 1500200 atau X @kring_pajak atau melalui Helpdesk Kantor Pajak terdekat. https://t.co/iHDBP3zrzC","1886610207926837464","https://pbs.twimg.com/media/Gi6V-Lya4AAPEUP.jpg","DitjenPajakRI","in","Indonesia","1","12","27","https://x.com/DitjenPajakRI/status/1886610207926837464","543294959","DitjenPajakRI"
"1886620035856396309","Tue Feb 04 03:37:22 +0000 2025","10","Hal paling tolol di indo yaitu liatin @kring_pajak @DitjenPajakRI jawabin pertanyaan seputar coretax tapi coretaxnya ga bisa di akses dan error terus kan tolol!","1886620035856396309","","","in","currently on earth","0","2","5","https://x.com/dori_doru/status/1886620035856396309","994473888","dori_doru"
"1886610159377768450","Tue Feb 04 02:58:13 +0000 2025","11","DJP mengimplementasikan Coretax DJP mulai 1 Januari 2025. Coretax DJP dapat mengintegrasikan layanan SPT mulai dari persiapan pembayaran dan pelaporan. Dengan adanya Coretax DJP bukti potong otomatis terkirim ke akun wajib pajak dan memberi kemudahan pengisian dan pelaporan https://t.co/egu2qBYWoA","1886610180093436380","https://pbs.twimg.com/media/Gi6V854bYAARcTo.jpg","DitjenPajakRI","in","Indonesia","2","7","24","https://x.com/DitjenPajakRI/status/1886610180093436380","543294959","DitjenPajakRI"
"1886586183599448539","Tue Feb 04 01:22:51 +0000 2025","5","sinting bgt klo kata gua mah wkwkk ibarat budget 100% tapi yg diterima ama vendor 5% doang atau apa ini dikerjakan oleh pegawainya coretax DJP?. yaa lu liat aja kagak ada security token/barrier atau validasi end point pada API nya njirrr https://t.co/oZZwlDKp3M","1886586183599448539","https://pbs.twimg.com/media/Gi6AIqqa0AAjVsc.jpg","","in","127.0.0.1","0","1","1","https://x.com/Halip26/status/1886586183599448539","628041783","Halip26"
"1887092491750633782","Wed Feb 05 10:54:45 +0000 2025","1","Gue baru buka req dm isinya begini... WKWKWKWKWKWKWK ini gegara setiap gue posting di sini selalu mengeluh tentang Coretax https://t.co/df66OcLJm1","1887092491750633782","https://pbs.twimg.com/media/GjBMnbQbgAARYc3.jpg","","in","she / her ─ Indonesia","0","2","0","https://x.com/luceinecha/status/1887092491750633782","712210242","luceinecha"
"1884419721682174151","Wed Jan 29 01:54:07 +0000 2025","8","Dgn kabar china release deepseek dan kegagalan coretax gov masih motong anggaran brin 40%??? Anggota brin yg gajinya jauh di bawah anggota kemenkeu apalagi tim internal coretax???","1884419721682174151","","","in","I hate antis","0","0","1","https://x.com/c4cao/status/1884419721682174151","1042686234596859904","c4cao"
"1884070439401779516","Tue Jan 28 02:46:11 +0000 2025","1","Keluhan Atas Gangguan Coretax Terus Bermunculan Kemenkeu Diminta Merespons Cepat https://t.co/LpJ8HMsnLd","1884070439401779516","","","in","Jakarta Capital Region","0","0","0","https://x.com/idx_channel/status/1884070439401779516","4755284968","idx_channel"
"1885906611572711708","Sun Feb 02 04:22:29 +0000 2025","3","Cant make sure if its true but temen gw ibunya orang djp dia blg 60 engineer coretax adalah hiring luar negeri...? Gw blm ngerti perpajakan tapi pas daftar npwp kemaren web coretax sucked SO BAD i had to go to a cabang I hate how they spent 1 2T for developing that garbage","1885906611572711708","","","in","🇮🇩istp21","0","1","0","https://x.com/sainntbunni/status/1885906611572711708","1601439700924788738","sainntbunni"
"1887018138853892333","Wed Feb 05 05:59:18 +0000 2025","4","@kring_pajak min ini kenapa muncul kode eror terlampir ya saat buka e-faktur coretax. Dan tidak muncul Impor dan uploadnya pada menu faktur pajak keluaran. Mohon informasinya. Terimakasih. https://t.co/oFl3Wlv0Ng","1887018138853892333","https://pbs.twimg.com/media/GjAI1XvacAAPist.png","kring_pajak","in","Bekasi, indonesian","0","0","0","https://x.com/PutiNandaa/status/1887018138853892333","270357975","PutiNandaa"
"1886634515365552578","Tue Feb 04 04:34:55 +0000 2025","0","Bukti Potong PPh di Coretax Bisa Secara Manual Begini Caranya https://t.co/wEP33GcQdT","1886634515365552578","","","in","Jakarta Capital Region","0","0","0","https://x.com/cnbcindonesia/status/1886634515365552578","847372542830444544","cnbcindonesia"
"1884868738190893210","Thu Jan 30 07:38:21 +0000 2025","0","Coretax Rp1 3 Triliun Modernisasi Pajak atau Sumber Masalah Baru? https://t.co/wM8hoN75wE","1884868738190893210","","","in","Indonesia","0","0","0","https://x.com/kompasiana/status/1884868738190893210","23786106","kompasiana"
"1884836834628571455","Thu Jan 30 05:31:34 +0000 2025","17","Selamat Siang Kinerja kejaksaan dlm 100 hari di #KabinetMerahPutih Badan Pemulihan Aset telah berhasil meyelamatkan dan memulihkan aset dari hasil tindak pidana dengan total sebesar Rp304.130.923.659 _______ Abizar Ular Kayu Coretax Pesawat #PENGANTINIBLIS https://t.co/2B4rkRqNYa","1884836834628571455","https://pbs.twimg.com/media/GihJHIgaUAA7MWQ.jpg","","in","Dihati mu","2","1","3","https://x.com/lettachantik/status/1884836834628571455","1371089248170876929","lettachantik"
"1883296632600719568","Sat Jan 25 23:31:21 +0000 2025","1","KPK Telaah Dugaan Korupsi Megaproyek Coretax Butuh Waktu 30 Hari Tentukan Langkah Berikutnya https://t.co/1XTd4cbzaF via @tribunnews","1883296632600719568","","","in","Indonesia","0","0","1","https://x.com/tribunnews/status/1883296632600719568","124171593","tribunnews"
"1884911595740086499","Thu Jan 30 10:28:39 +0000 2025","3","Sebagai langkah besar dalam reformasi perpajakan Coretax dirancang untuk menciptakan sistem yang lebih efisien transparan dan akuntabel. Namun gangguan teknis seperti kesulitan login dan error masih sering terjadi. https://t.co/93eMPjExrq","1884911595740086499","https://pbs.twimg.com/media/GiiMOCsaQAAV3sF.jpg","","in","Indonesia","0","1","1","https://x.com/kompasiana/status/1884911595740086499","23786106","kompasiana"
"1884871723876769886","Thu Jan 30 07:50:12 +0000 2025","114","Saya malu jika ingat ini... Jejak digital digital dustanya yang terlambat kita sadari. Tapi herannya ternak Mulyono masih saja percaya. Ratusan investor IKN ternyata nol. --- Mega Abidzar Ular Kayu banjir Kepala BNN RI Purnomo Coretax https://t.co/dSuk29ufRJ","1884871723876769886","https://pbs.twimg.com/ext_tw_video_thumb/1884871669136932864/pu/img/IORuvOhbInx68d6i.jpg","","in","","4","34","55","https://x.com/_riverheaven/status/1884871723876769886","975389335775199232","_riverheaven"
"1886986829095952686","Wed Feb 05 03:54:53 +0000 2025","8","Hai @kring_pajak Coretax hari ini sungguh bersih kecil tak bernoda... https://t.co/kKxjf2ZFBL","1886986829095952686","https://pbs.twimg.com/media/Gi_saKYa4AIONwy.jpg","","in","Jember Tenggara, Jawa Timur","0","2","4","https://x.com/Joker_Ulosowo/status/1886986829095952686","923505462112280581","Joker_Ulosowo"
"1884995502493852083","Thu Jan 30 16:02:03 +0000 2025","2","Mari kita bahas Coretax ~ https://t.co/GJdojuM6Vr","1884995502493852083","","","in","Marineford","0","0","0","https://x.com/vegavatima/status/1884995502493852083","77110151","vegavatima"
"1884843993365631225","Thu Jan 30 06:00:01 +0000 2025","140","#KawanPajak kini telah tersedia panduan Coretax DJP bagi penanggung jawab (PIC) impersonate dan penambahan role akses bagi wajib pajak badan. Silakan unduh pada tautan https://t.co/4ugoi7XBJu. Jika #KawanPajak butuh informasi lebih lanjut silakan untuk menghubungi Kring Pajak https://t.co/63kXtJPHxQ","1884843993365631225","https://pbs.twimg.com/media/GigY2Sna0AEV_gF.jpg","","in","Indonesia","5","23","119","https://x.com/DitjenPajakRI/status/1884843993365631225","543294959","DitjenPajakRI"
"1886923045174173702","Wed Feb 05 07:19:36 +0000 2025","2","@arifin34533 Yang melihat antrean semakin betah. Ditambah ini biar tambah semangat Tapi sekarang bayar pajak juga kacau. Aplikasi CORETAX (untuk Pajak) bikin bingung dan stress https://t.co/SlKhNZnCQJ","1887038347635483027","https://pbs.twimg.com/ext_tw_video_thumb/1887038300785139714/pu/img/atX0IQOXxYySN5g_.jpg","arifin34533","in","Jakarta - Yogya - Rotterdam","0","1","0","https://x.com/Jayabay19479190/status/1887038347635483027","794509735282102272","Jayabay19479190"
"1886281988635804066","Mon Feb 03 05:14:06 +0000 2025","10","Gagal login coretax udh trial bbrp kali pakai NIK NPWP dan email. Gak ada yg match. Sumpah gak efisien bgt krn harus ngurus ke kantor pajak Udahlah tiap bulan gaji dipotong pph masih disuru lapor pula. Harusnya negara gak si yg lapor ke wajib pajak - sbg apresiasi warganya (?) https://t.co/IRpstHBw22","1886281988635804066","https://pbs.twimg.com/media/Gi1rd_nbcAEDCCC.jpg","","in","Indonesia","0","2","0","https://x.com/faaatthh/status/1886281988635804066","253459730","faaatthh"
"1886610159377768450","Tue Feb 04 02:58:08 +0000 2025","157","#KawanPajak pembuatan Bukti Potong PPh di Coretax DJP bisa dilakukan secara manual melalui unggahan XML atau menggunakan layanan PJAP. Simak panduan pembuatan Bukti Potong PPh selengkapnya pada infografis berikut! UTAS https://t.co/IQjiSvxN01","1886610159377768450","https://pbs.twimg.com/media/Gi6V70Qa4AEQWcl.jpg","","in","Indonesia","8","52","122","https://x.com/DitjenPajakRI/status/1886610159377768450","543294959","DitjenPajakRI"
"1884744512981155976","Thu Jan 30 05:32:13 +0000 2025","2","@BosPurwa @KemenkeuRI Coretax dari bahasa sunda yang artinya https://t.co/oQVXgYpNCl","1884836999418540438","https://pbs.twimg.com/media/GihJP6aaUAAq2Q_.png","BosPurwa","in","Internet","0","0","0","https://x.com/WartawanLocal/status/1884836999418540438","1657192067104403456","WartawanLocal"
"1884215943821418589","Tue Jan 28 12:24:22 +0000 2025","13","Menteri Keuangan Sri Mulyani Indrawati meminta maaf kepada masyarakat atas kendala-kendala yang terjadi pada sistem Coretax sejak dioperasikan pada 1 Januari 2025. Gimana Nih Orang Mau Bayar Pajak Aja Susah Sia sia dong kalau begini? https://t.co/y5mh3eqizL","1884215943821418589","https://pbs.twimg.com/media/GiYUaiJaYAIo4Ke.jpg","","in","","0","2","2","https://x.com/wandystjk2/status/1884215943821418589","1519274748748124160","wandystjk2"
